ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_kosher,_listing_kosher_url,listing_thumbnail,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,street_address,zip_code,KWB_Highlight,More Information:
10529,Kroger Toco Hills,"<h3>Supermarket with Kosher certified products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher certified sushi takeaway.</li>
 	<li>Large supermarket chain with deli &amp; bakery departments, plus health &amp; beauty aids.</li>
 	<li>Located in Toco Hills, 17 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f5064c90abc641%3A0x8d0ed8e17d3d0b1d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN3AGiV9vFOZZqC9PAkxRFJ2tr5X603guaNfIVd%3Dw239-h160-k-no!5sKroger%20Toco%20Hills%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipN3AGiV9vFOZZqC9PAkxRFJ2tr5X603guaNfIVd&hl=en&sa=X&ved=2ahUKEwiG0e7-16L0AhVUmmoFHdxXAbsQoip6BAh2EAM&cshid=1637265188154231   https://www.google.com/maps/uv?pb=!1s0x88f5064c90abc641%3A0x8d0ed8e17d3d0b1d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN3AGiV9vFOZZqC9PAkxRFJ2tr5X603guaNfIVd%3Dw239-h160-k-no!5sKroger%20Toco%20Hills%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMRHXoXXn3k2NI6PKsb_lJ2ueGde7aka6S49Do-&hl=en&sa=X&ved=2ahUKEwiG0e7-16L0AhVUmmoFHdxXAbsQoip6BAh2EAM&cshid=1637265188154231,,,Supermarket,,North America,USA,Georgia,,moderate,33.8156147,-84.3137351,"2205 Lavista Rd NE, Atlanta, GA 30329, EE. UU.",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 404-633-8694,https://www.kroger.com/stores/details/011/00318?cid=loc01100318_gmb,,https://www.facebook.com/Kroger/,,,,,,,,,,,,,,,,,,,,,,,5/7/2018,21/1/2021,,,,,,
10508,The Spicy Peach,"<h3>Kosher grocery store with takeaway service available.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Dairy.</li>
 	<li>This place is a Kosher grocery store with a twist, offering paninis, soups, &amp; salads.</li>
 	<li>Seating available inside and outside.</li>
 	<li>For information on their menu, click <a href=""http://www.thespicypeach.com/peachpit"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located at Toco Hills, 8 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f5063dd95f96fb%3A0x966364b4e3565f5e!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMZTfDn1bAI1A7l346jgosp9IdmH3bz8EuvGzTn%3Dw213-h160-k-no!5sThe%20Spicy%20Peach%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMZTfDn1bAI1A7l346jgosp9IdmH3bz8EuvGzTn&hl=en&sa=X&ved=2ahUKEwj79aGA1KL0AhWGgGoFHckuBFYQoip6BAh7EAM     https://scontent-dfw5-2.xx.fbcdn.net/v/t1.18169-9/11737837_847177352032858_278594698045251784_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=3HlquTsZPLsAX_jKKP8&_nc_ht=scontent-dfw5-2.xx&oh=01e8e5dc1448b30bb4c13d1a74e33fee&oe=61BD48A7,,,Supermarket,,North America,USA,Georgia,,moderate,33.8164481,-84.3126116,"2887 N Druid Hills Rd NE, Atlanta, GA 30329, EE. UU.",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 404-334-7200,http://www.thespicypeach.com/,,https://www.facebook.com/thespicypeach,,,,,,,,,,,,,,,,,,,,,,,5/7/2018,21/1/2021,,,,,,
8652,Tip Top Kosher Market &amp; Restaurant,"<h3>Casual market and restaurant in a gas station.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Mediterranean fare.</li>
 	<li>This place offers a market with a good variety of Israeli products that you can’t find anywhere else.</li>
 	<li>It is also a restaurant with Israeli food.</li>
 	<li>The service is wonderful and warm based on customer reviews, and the restaurant is clean and comfortable. You can even watch Israeli TV whilst eating.</li>
 	<li>To take a peek at the menu, click <a href=""https://www.facebook.com/pg/TiptopKosherMarket/menu/?p_ref=pa"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located 14 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f509ffede237f7%3A0xef30257cb389100d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOa3fH9DqXWvFj-qNVLH7wWC4sh72gzo8q-PHHk%3Dw213-h160-k-no!5sTip%20Top%20Kosher%20Market%20%26amp%3B%20Restaurant%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOa3fH9DqXWvFj-qNVLH7wWC4sh72gzo8q-PHHk&hl=en&sa=X&ved=2ahUKEwjpt6GE0aL0AhU4l2oFHefMBPgQoip6BAhjEAM    https://storage.googleapis.com/production-hostgator-v1-0-6/276/215276/AnrGc2ib/82991db183ef4fc199d85b1d124d97c1,,,Supermarket,"Meat,Pareve",North America,USA,Georgia,,moderate,33.9192466,-84.2978820,"2211 Savoy Dr B, Atlanta, GA 30341, USA",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 470-365-2994,https://www.facebook.com/TiptopKosherMarket/,,https://www.facebook.com/TiptopKosherMarket/,,,,,,,,,,,,,,,,,,,,,,,4/7/2018,21/1/2021,,,,,,
10520,Publix SuperMarket,"<h3>Supermarket with Kosher certified sushi, deli and subs.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher certified takeaway sushi &amp; sub-shop.</li>
 	<li>Large supermarket chain with deli &amp; bakery departments, plus health &amp; beauty aids.</li>
 	<li>Located in Toco Hills, 17 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f507b30b56e2f1%3A0xa35dcb408d101e48!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPHlyMoOP5m0ZQCX0lrgf3Ecv7SEdukXtOghjs_%3Dw213-h160-k-no!5sPublix%20SuperMarket%20%20%202969%20N%20Druid%20Hills%20Rd%20NE%2C%20Atlanta%2C%20GA%2030329%2C%20EE.%20UU.%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPHlyMoOP5m0ZQCX0lrgf3Ecv7SEdukXtOghjs_&hl=en&sa=X&ved=2ahUKEwiA9M690KL0AhUcnGoFHUeTAggQoip6BAhvEAM&cshid=1637263201219027    https://www.google.com/maps/uv?pb=!1s0x88f507b30b56e2f1%3A0xa35dcb408d101e48!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPHlyMoOP5m0ZQCX0lrgf3Ecv7SEdukXtOghjs_%3Dw213-h160-k-no!5sPublix%20SuperMarket%20%20%202969%20N%20Druid%20Hills%20Rd%20NE%2C%20Atlanta%2C%20GA%2030329%2C%20EE.%20UU.%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMsAlwU5bkxbcA7KHKsdYLFAEMjBllY48geJ6Xg&hl=en&sa=X&ved=2ahUKEwiA9M690KL0AhUcnGoFHUeTAggQoip6BAhvEAM&cshid=1637263201219027,,,Supermarket,,North America,USA,Georgia,,moderate,33.8141059,-84.3100767,"2969 N Druid Hills Rd NE, Atlanta, GA 30329, EE. UU.",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 404-638-6022,,,https://www.facebook.com/Publix773/,,,,,,,,,,,,,,,,,,,,,,,5/7/2018,21/1/2021,,,,,,
8626,Kroger Fountain Oaks Supermarket,"<h3>Supermarket with Kosher certified products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher certified takeaway sushi and deli.</li>
 	<li>Large supermarket chain with deli &amp; bakery departments, plus health &amp; beauty aids.</li>
 	<li>Located in Fountain Oaks, 10 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f50f1c4d0020ff%3A0x7c0386fb07d0f5fb!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMAw07ppbCYzuky53wthYDd-htaG5Q4QvavA9_x%3Dw284-h160-k-no!5sKroger%20Fountain%20Oaks%20Supermarket%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMAw07ppbCYzuky53wthYDd-htaG5Q4QvavA9_x&hl=en&sa=X&ved=2ahUKEwjE7ozHzqL0AhWKk2oFHYyoBAwQoip6BAhtEAM&cshid=1637262671567126,,,Supermarket,,North America,USA,Georgia,,moderate,33.8885729,-84.3823775,"4920 Roswell Rd, Atlanta, GA 30342, USA",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 404-843-3080,https://www.kroger.com/stores/details/011/00350?cid=loc01100350_gmb,,https://www.facebook.com/Kroger/,,,,,,,,,,,,,,,,,,,,,,,4/7/2018,21/1/2021,,,,,,
10540,Kroger Orchard Park in Dunwoody,"<h3>Supermarket with Kosher certified products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher certified sushi takeaway.</li>
 	<li>Large supermarket chain with deli &amp; bakery departments, plus health &amp; beauty aids.</li>
 	<li>Located in Fountain Oaks, 17 miles north of Downtown Atlanta.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88f50a45fcd3ce17%3A0x61ec8ae4f59ff399!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNYcyGkDuGFPHEQAJsfcMoxC6MGFRTKvGdvHN_b%3Dw284-h160-k-no!5sKroger%20Orchard%20Park%20in%20Dunwoody%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPKI3-OFgjVS4VplJXyyTuJZY6ud0dQ_CAutt5A&hl=en&sa=X&ved=2ahUKEwiGteyyzKL0AhVpmGoFHfNlCh4Qoip6BAhmEAM    https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/158455890_10158480057168218_8098389179673087300_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=730e14&_nc_ohc=2pDcPwQfCq8AX9iytYk&_nc_ht=scontent-dfw5-1.xx&oh=b1377b3cf933173b4da10fbab16fe831&oe=61BB8B89    https://scontent-dfw5-1.xx.fbcdn.net/v/t1.18169-9/21314811_10155198853438218_2150025712062449640_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=8ahW8n6dIpMAX-iDAxT&_nc_ht=scontent-dfw5-1.xx&oh=58308698a7b46efe3bb4e93a5112885b&oe=61BB5FB3,,,Supermarket,,North America,USA,Georgia,,moderate,33.9606791,-84.3012731,"2090 Dunwoody Club Dr, Sandy Springs, GA 30350, EE. UU.",Atlanta Kosher Commission,http://kosheratlanta.org/,,+1 770-391-9035,https://www.kroger.com/stores/details/011/00324?cid=loc01100324_gmb,,https://www.facebook.com/Kroger/,,,,,,,,,,,,,,,,,,,,,,,5/7/2018,21/1/2021,,,,,,
9239,Denet Gida Goztepe Sube,"<h3>Kosher market in Istanbul.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>A kosher grocery store at Caddebostan Sinagogu Goztepe.</li>
 	<li>Security in the Jewish community of Istanbul is very tight.  Be prepared to be questioned or to complete forms, or by giving details and references to your address in Turkey and the dates and times you wish to visit.</li>
 	<li>You can contact them <a href=""https://www.denetgida.com.tr/contact-us.html"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>The synagogue can only be visited with permission from the Rabbi. Please contact the store for information or you may also contact the Turkish Jewish Society <a href=""http://www.turkyahudileri.com/index.php/tr/iletisim"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,Supermarket,,"Europe,Asia",Turkey,,,moderate,40.9739660,29.0639300,"Göztepe Mahallesi, Taş Mektep Sok. No:3, 34730 Kadıköy/Istanbul - Asia, Turkey",The Chief Rabbinate of Turkey,,,(+90 530) 240 20 23,https://www.denetgida.com.tr/indexeng.html,,https://www.facebook.com/denetgida/,,,,,,,,,,,,,,,,,,,,,,,19/6/2018,,,,,,,
9231,Mustafa Bey Gida Pazari,"<h3>Grocery store with kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Store with Kosher products.</li>
 	<li>Security in the Jewish community of Istanbul is very tight.  Be prepared to be questioned or to complete forms, or by giving details and references to your address in Turkey and the dates and times you wish to visit.</li>
 	<li>Please call for information and opening hours at given phone number.</li>
</ul>",,,,https://kosherwithoutborders.com/wp-content/uploads/2018/12/a0259b8c-mustafa-2-725x444.png,,,Supermarket,,"Europe,Asia",Turkey,,,moderate,38.4320820,27.1415730,"Kültür Mahallesi, Dr. Mustafa Bey Caddesi 26/A, 35220 Konak/İzmir, Turkey",The Chief Rabbinate of Turkey,,,(+90 232) 421 07 08,,,,,,,,,,,,,,,,,,,,,,,,,,19/6/2018,,,,,,,
9243,Denet Gida Market (Depo),"<h3>Kosher food speciality grocery store.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher grocery store.</li>
 	<li>Official depo for Kosher food in Istanbul.</li>
 	<li>Security in the Jewish community of Istanbul is very tight.  Be prepared to be questioned or to complete forms, or by giving details and references to your address in Turkey and the dates and times you wish to visit.</li>
 	<li>You can contact them <a href=""https://www.denetgida.com.tr/contact-us.html"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,Supermarket,,"Europe,Asia",Turkey,,,moderate,41.0762280,29.0080264,"Esentepe Mahallesi, Kardeşler Sok Harp Akademileri Çıkış-K7 (İstanbul Çevre Yolu) No:46, 34394 Şişli/İstanbul, Turkey",The Chief Rabbinate of Turkey,,,+90 212 278 00 11,https://www.denetgida.com.tr/indexeng.html,,https://www.facebook.com/denetgida/,,,,,,,,,,,,,,,,,,,,,,,19/6/2018,,,,,,,
9236,Emine Osman Fruits and Grocery,"<h3>Kosher grocery store.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher grocery store.</li>
 	<li>Security in the Jewish community of Istanbul is very tight.  Be prepared to be questioned or to complete forms, or by giving details and references to your address in Turkey and the dates and times you wish to visit.</li>
 	<li>Please call before going. The store is located in the given address but hidden for security reasons, please contact them at (+90 216) 381 13 40 in advance.</li>
</ul>",,,,,,,Supermarket,,"Europe,Asia",Turkey,,,moderate,41.0758358,29.0155081,"Levent Mahallesi, Çarşı Cd. No:8, 34330 Beşiktaş/İstanbul, Turkey",The Chief Rabbinate of Turkey,,, (+90 216) 381 13 40,,,,,,,,,,,,,,,,,,,,,,,,,,19/6/2018,,,,,,,
9173,Uman Center Kosher Market,"<h3>Kosher mart ideal for travellers.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Kosher products market in Uman, Ukraine.</li>
 	<li>The only way to contact them is via Whatsapp at  +972549739888 or +380934491413.</li>
 	<li>A Kosher mart that could be useful when visiting Uman, Ukraine.</li>
</ul>",,,,,,,Supermarket,,Europe,Ukraine,,,moderate,48.7476584,30.2348380,"Pushkina St, 27, Uman', Cherkas'ka oblast, Ucrania, 20300",Federation of the Jewish communities of the CIS,,,+380 93 449 1413,,,,,,,,,,,,,,,,,,,,,,,,,,20/6/2018,1/12/2020,,,,,,
16399,Nozyk Synagogue,"<h3><strong>Beautiful synagogue with Kosher store.</strong></h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>Kosher store available under the synagogue, entrance from the parking lot.</li>
 	<li>Hashgacha: under the Chief Rabbi of Poland, Rabbi Michael Schudrich.</li>
 	<li>Kosher kitchen and dining hall in the Jewish Kehilla, and the white building (the building adjacent to the Nożyk Synagogue).</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/kosher-delight-glatt-kosher-catering-and-restaurants-warsaw/"" target=""_blank"" rel=""noopener noreferrer"">Kosher Delight</a> is adjacent to this synagogue.</li>
</ul>
<strong>Shabbat</strong>
<ul>
 	<li>Shabbat meals must be ordered, and paid for, in advance through the offices of the Jewish Kehilla: <a href=""mailto:naczelnyrabinpl@jewish.org.pl"" target=""_blank"" rel=""noopener noreferrer"">naczelnyrabinpl@jewish.org.pl</a>.</li>
 	<li>Friday night: the seuda (meal) is after Ma’ariv; Donation is 30 zloty or 10 dollars.</li>
 	<li>Shabbat lunch: the seuda (meal) is after Musaf; Donation is 15 zloty or 5 dollars.</li>
 	<li>Seuda Shlishit: is after Mincha on Shabbat in the synagogue. Individuals need not register and/or pay.</li>
</ul>
<strong>Store</strong>
<ul>
 	<li>Opening hours: Monday-Thursday – 10:00-18:00; Sunday – 10:00-16:00; Friday 10:00 until approximately an hour before candle lighting (subject to change without notice)</li>
 	<li>Landline phone: 226523432</li>
 	<li>Mobile phone: 602466554, Adam Szyc.</li>
 	<li>The products are mainly from Israel and France.</li>
 	<li>Email: phuassa@gmail.com</li>
 	<li>Check their <a href=""http://kosher.com.pl/"" target=""_blank"" rel=""noopener noreferrer"">website</a> for more details.</li>
</ul>",,,,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/246046448_4964012283626123_916825091309900375_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=730e14&_nc_ohc=YEYrdPgoPC4AX_O3B1u&_nc_ht=scontent-dfw5-2.xx&oh=32d0702c77a394d6ec57643c622d6e83&oe=619AA793   https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/246006895_4964012526959432_1045050413576163394_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=730e14&_nc_ohc=evOjTpDOnrgAX-6cxSg&_nc_oc=AQnrx8B8ymx82aCNG3pZVmQKAmbFG2m60ez9V07z5knr1LIF_RvudeYLZeykc25UdGg&_nc_ht=scontent-dfw5-1.xx&oh=848d245a406ea3c715e343f49c7c2ae8&oe=619C0A8B,,,"Shabbat Meals,Store,Synagogue",,Europe,Poland,,,none,52.2360901,21.0010876,"Twarda 6, 00-401 Warszawa, Poland",,,,+48 502 400 849,http://warszawa.jewish.org.pl/en/for-visitors/warsaw/nozyk-synagogue/,przewodnik@jewish.org.pl,,,,,,,,,,,,,,,,,,,,,,,,24/5/2019,24/5/2019,,,,,,
11459,The Greys Ave Deli,"<h3>Auckland’s largest stockist of Kosher food and only Kosher cafe.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Greys Ave Deli established in 2008 as the first Kosher café / deli in New Zealand.</li>
 	<li>The deli offers a wide range of Kosher speciality goods from all over the world including meat, chicken, cheese, and fresh Challot every Friday.</li>
 	<li>They also supply airline meals to major airlines that fly out of New Zealand and other ports in the Pacific, but they are not necessarily strictly Kosher. Additionally they advise you to contact your airline first as they are the ones who will make the necessary arrangements.</li>
 	<li>You can contact them by email at <a href=""mailto:shop@ahc.org.nz"">shop@ahc.org.nz</a> or the kitchen calling 09 777 7423 or emailing them at <a href=""mailto:greysavedeli@ahc.org.nz"">greysavedeli@ahc.org.nz</a>.</li>
</ul>",,,,https://cdn.shopify.com/s/files/1/0489/9015/9003/files/12_720x.jpg?v=1612945025,,,"Cafe,Supermarket",,Oceania,New Zealand,,,moderate,-36.8556262,174.7596175,108 Greys Avenue Newton 1010 New Zealand,Auckland Hebrew Congregation affiliated with the United Synagogues of the Commonwealth,,,+64 9-373 2908,http://www.greysavedeli.co.nz/,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2018,,,,,,,
9628,Delicatessen Omnitsky Kosher BC,"<h3>Grocery store, deli, and restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li>Grocery store, Glatt Kosher restaurant, and deli. This place is an all-in-one.</li>
 	<li>The restaurant offers casual dining with a focus on healthy ingredients including gluten-free hot dogs, smoked meats, as well as freshly made sides and salads.</li>
 	<li>The store carries a large selection of grocery and packaged goods.</li>
 	<li>Omnitsky Kosher was founded in the early 1900s on Selkirk Avenue, in Winnipeg, Manitoba. Louie Omnitsky, the original owner, brought from Europe traditional recipes to serve the vibrant Jewish community of Winnipeg. Omnitsky Kosher then moved to British Columbia and has been established in Vancouver since 1997.</li>
 	<li>Many of the original recipes are still used. The corned beef, pastrami, and smoked meats are still made individually by hand.</li>
 	<li>Omnitsky Kosher has been chosen as one of the best Kosher restaurants in Vancouver.</li>
 	<li>Located 4 miles south of downtown Vancouver.</li>
 	<li>For information on the restaurant menu, click <a href=""http://omnitskykosher.com/kosher-deli-restaurant/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>BCK Kosher <a href=""http://www.bckosher.org/index.html"" target=""_blank"" rel=""noopener noreferrer"">Hechsher</a>.</li>
</ul>
</li>
</ul>",,,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/46508954_2489481121068416_9181393198302363648_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=liW2Ns2PbuUAX9w4G5F&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-dfw5-2.xx&oh=47bf32c342cb6c1ca8f2fce42b75c82f&oe=61BA4113    https://scontent-dfw5-1.xx.fbcdn.net/v/t31.18172-8/171432_199083320108219_6098975_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=x4zEjt-0fQcAX8tXe6N&_nc_oc=AQnbwxLRTVDdOqY4hEZ2O5NjiW8mdvHuzRqh7oQcdCSsMRGgubsD23Y_E7suUYEcH2U&_nc_ht=scontent-dfw5-1.xx&oh=fba52094d662253215a3995785068edf&oe=61BB8FB5,,,"Supermarket,Restaurant",Meat,North America,Canada,British Columbia,Vancouver,moderate,49.2333011,-123.1285796,"5775 Oak St, Vancouver, BC V6M 2V9, Canada",BCK,http://bckosher.org/,,+1 604-321-1818,http://omnitskykosher.com/,,https://www.facebook.com/koshervancouver/,,,,,,,,,,,,,,,,,,,,,,,24/7/2018,15/7/2021,,,,,,
9655,The Kosher Food Warehouse,"<h3>Grocery store, butcher, and takeaway!</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Grocery store and takeaway only.</li>
 	<li>Cheese &amp; dairy, deli meat, Glatt Kosher meat, groceries, poultry, prepared and frozen foods, salads.</li>
 	<li>For information on the ""heat and serve"" menu, click <a href=""http://www.kosherfoodwarehouse.com/index.php?page=products_list&amp;subcategory=41"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located 3 miles southeast of downtown Vancouver. Please be aware that the entrance is located on the rear street.</li>
 	<li>BC Kosher <a href=""http://www.bckosher.org/index.html"" target=""_blank"" rel=""noopener noreferrer"">Hechsher</a>.</li>
</ul>",,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.18169-9/1538735_514834355300098_346161869_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=e3f864&_nc_ohc=PeW1gdS8HQsAX_uhcbr&_nc_ht=scontent-dfw5-1.xx&oh=6cba78f6726ebe7fa1777747f09628b8&oe=61BBFDF3,,,Supermarket,Meat,North America,Canada,British Columbia,Vancouver,moderate,49.2570411,-123.0913394,"612 Kingsway, Vancouver, BC V5T 3K4, Canada",The Orthodox Rabbinical Council of British Columbia.,http://bckosher.org/,,(604) 709-9889,http://www.kosherfoodwarehouse.com/index.php?page=home,,https://www.facebook.com/KFWVANCOUVER/,,,,,,,,,,,,,,,,,,,,,,,24/7/2018,15/7/2021,,,,,,
12541,European Market &amp; Produce,"<h3>Supermarket with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is a supermarket with Kosher products.</li>
 	<li>You can find miscellaneous kosher items around their aisles.</li>
 	<li>Located 8 miles southwest of downtown Edmonton.</li>
</ul>",,,,http://www.europeanmarketandproduce.com/uploads/8/4/1/7/84175566/photo-2016-07-17-10-45-05-am_1_orig.jpg,,,Supermarket,,North America,Canada,Alberta,,moderate,53.5021390,-113.6268749,"6607 177 St NW, Edmonton, AB T5T 4K3, Canada",EK,easternkosher.com,,+1 780-487-4816,http://european-market.blogspot.com/,,https://www.facebook.com/European-Market-Produce-498839496972182/,,,,,,,,,,,,,,,,,,,,,,,1/10/2018,14/7/2021,,,,,,
12546,Italian Centre Shop,"<h3>Supermarket with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is a Supermarket with Kosher products.</li>
 	<li>You can find miscellaneous Kosher items around their aisles.</li>
 	<li>Located 7 miles west of downtown Edmonton.</li>
</ul>",,,,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/241226915_4525867844144409_3534120903369294872_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=a26aad&_nc_ohc=gsYbxIQk0ykAX_wcNO9&_nc_ht=scontent-lax3-1.xx&oh=e23fe91c905dd84c6fe2da37bd16ecf8&oe=619AFF3A  https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/244369465_4603261429738383_2407923763710175630_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=a26aad&_nc_ohc=jpz3X5EpP1gAX8xjUjH&_nc_ht=scontent-lax3-2.xx&oh=1f9cb4ca7d5332b1463ebab5ef54f4eb&oe=619A3223    https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/247421794_4676641972400328_8021270613978799141_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=730e14&_nc_ohc=13taWegR47IAX91r2Tf&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lax3-1.xx&oh=61e8d500c989e9127282e2e8952ed944&oe=6199EA45,,,Supermarket,,North America,Canada,Alberta,,moderate,53.5253759,-113.6174834,"17010 90 Ave NW, Edmonton, AB T5T 1L6, Canada",,,,+1 780-454-4869,http://www.italiancentre.ca/,,https://www.facebook.com/Italiancentreshop,,,,,,,,,,,,,,,,,,,,,,,1/10/2018,14/7/2021,,,,,,
