ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,street_address,zip_code,_listing_location,geolocation_lat,geolocation_long,_listing_kosher,_listing_pricing_range,listing_thumbnail,_listing_kosher_url,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,KWB_Highlight,More Information:
8815,"Key West Nest Apartment 3, 3.5-star","<h3>3.5-star hotel within walking distance to Chabad.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>3.5-star service apartment.</li>
 	<li>At an 11-minutes walk from <a href=""https://kosherwithoutborders.com/listings/chabad-of-key-west/"" target=""_blank"" rel=""noopener noreferrer"">Chabad of Key West</a>.</li>
 	<li>In this Chabad, you and your family can enjoy a meaningful, comprehensive, enjoyable Shabbat service followed by delicious cholent, good conversation, and great company.</li>
 	<li>They offer a variety of meal options that are great for holidays/Shabbat, home, travelling, or for any event that you may be having. To check the options and fill in the form <a href=""https://www.chabadkeys.com/templates/articlecco_cdo/aid/2474279"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>Shabbat meals by reservation are also available so you can enjoy delicious homemade food, sing beautiful and uplifting Shabbat melodies, and share a L’Chaim or two. Fill in the form <a href=""https://www.chabadkeys.com/templates/articlecco_cdo/aid/2791680"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>The apartment offers:
<ul>
 	<li>Kitchen.</li>
 	<li>Stovetop.</li>
 	<li>Microwave.</li>
 	<li>Refrigerator.</li>
 	<li>Television.</li>
 	<li>Washer/dryer.</li>
 	<li>Wifi.</li>
</ul>
</li>
 	<li>For reservations click <a href=""https://www.hotels.com/ho729353568/?pa=4&amp;tab=description&amp;ZSX=0&amp;SYE=3&amp;q-room-0-children=0&amp;q-room-0-adults=2"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,Hotels/AirBnb,,North America,USA,Florida,Key West,,,"1221 20th St, Key West, FL 33040, EE. UU.",24.5693258,-81.7542398,,expensive,,,,https://www.hotels.com/ho729353568/?pa=4&tab=description&ZSX=0&SYE=3&q-room-0-children=0&q-room-0-adults=2,,,,sunday,open,,,open,,,open,,,open,,,open,,,open,,,open,,28/6/2018,11/8/2021,,,,
9813,Pita Grille Kosher,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",,,,,,,Restaurant,Meat,North America,USA,Florida,,,,"7100 Fairway Dr, Palm Beach Gardens, FL 33418, USA",26.8359586,-80.1314310,Chabad Rabbi Zalman,none,,,+1 561-729-0992,https://www.yelp.com/biz/pita-grille-palm-beach-gardens-9,,,,sunday,custom,09:00,23:00,custom,09:00,"a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""19:00"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}",19/7/2018,9/8/2021,,,,
9858,Chabad Jewish Center of Martin & S. Lucie County,"<h3>Kind and friendly Chabad in Palm City.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Friendly Chabad House located near Palm City Florida.</li>
 	<li>Rabbi Shlomo Uminer kindly will attend while you visit.</li>
 	<li>There are no daily services.</li>
 	<li>There is not a Mikvah onsite.</li>
 	<li>NO Eruv in the area.</li>
 	<li>Shul features Shabbat at 10 am. Minyan Youth Groups, Social Hall.</li>
 	<li>Shabbat hospitality, home-cooked dinner in a warm atmosphere.</li>
 	<li>New faces to meet, singing, stories, and<span style=""color: inherit; font-family: inherit; font-size: inherit;""> discussion throughout the night. This occurs monthly! Reservations are required by phone, for more info call 288-0606.</span></li>
 	<li>Located 11 miles south of Port St. Lucie, and 2 miles away from Exit 133 I-95.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88dec2d90c3bb591%3A0xe54898961584f99e!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMegmbNorMHDh3FsFzaMvHffsZfyNpyWbpv3RwY%3Dw284-h160-k-no!5sChabad%20Jewish%20Center%20of%20Martin%20%26%20S.%20Lucie%20County%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMegmbNorMHDh3FsFzaMvHffsZfyNpyWbpv3RwY&hl=en&sa=X&ved=2ahUKEwjNutaeraD0AhWBQjABHYqLCtAQoip6BAhOEAM,,,"Chabad ,Synagogue",,North America,USA,Florida,,,,"2809 SW Sunset Trail, Palm City, FL 34990, USA",27.1691470,-80.2911448,,none,,,+1 772-288-0606,https://www.chabadmsl.com/,,https://www.facebook.com/chabadmsl/,,sunday,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,18/7/2018,9/8/2021,,Official,,
9872,Jerusalem Grill,"<h3>Grocery store and restaurant with the Cholov Yisreal pizza shop next door.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Glatt Kosher meat.</li>
 	<li>
<div>This place is a grocery store and also a restaurant. They offer Cholov Yisroel pizza shop next door.</div></li>
 	<li>
<div>For over 12 years, Jerusalem Grill and Grocery of Greater Daytona Beach has been the Kosher restaurant of choice for residents and visitors in the towns of Ormond Beach, Daytona Beach, Jacksonville, Orlando, Kissimmee, and Palm Coast. it is also a Kosher Market.</div></li>
 	<li>
<div>Centrally located in Ormond Beach, just minutes from 'The 95', with only a few minutes to the beach as well! Jerusalem Grill Grocery and Pizza shop welcome you to a delicious and enjoyable feast.</div></li>
 	<li>Jerusalem Grill Glatt Kosher Resturant serves the finest authentic Kosher Mediterranean and Israeli cuisines.</li>
 	<li>They can also cater and host your events and celebrations. Jerusalem Grill provides takeaway and delivery services to most major hotels and Central Florida.</li>
 	<li>For information on their different menus click: <a href=""http://www.glattkosherflorida.com/meat"" target=""_blank"" rel=""noopener noreferrer"">meat</a>, <a href=""http://www.glattkosherflorida.com/dairy"" target=""_blank"" rel=""noopener noreferrer"">dairy</a>, and <a href=""http://www.glattkosherflorida.com/shabbat"" target=""_blank"" rel=""noopener noreferrer"">Shabbat</a>.</li>
</ul>",,,,https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/96582638_165113934960286_6996964065528512512_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=9267fe&_nc_ohc=MZKgYAzo9CsAX_6PT44&_nc_ht=scontent-lax3-1.xx&oh=eac480e42f985c9821e03d234b1dabd8&oe=61B99AA2  https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/118550027_193625112109168_1500445670563945106_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=9267fe&_nc_ohc=3SneVhomuFIAX-uZmC1&_nc_ht=scontent-lax3-1.xx&oh=5cfc47ad462d971db6664996789f9539&oe=61BA43E9  https://www.google.com/maps/uv?pb=!1s0x88e6dd7560c95955%3A0x58df02d90f216a34!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN3bB74LMgG3Fp7GL9Q91wivAMN-8uWXS43vsuF%3Dw213-h160-k-no!5sJerusalem%20Grill%20%20%20%201185%20W%20Granada%20Blvd%20%235%2C%20Ormond%20Beach%2C%20FL%2032174%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPY4ptr5-FIPRq7ME8MT0FenqpvHGp5r2n0uUcd&hl=en&sa=X&ved=2ahUKEwiIqJ-qrKD0AhV5TTABHZbwDzoQoip6BAh3EAM&cshid=1637184824273819,,,"Supermarket,Restaurant",Meat,North America,USA,Florida,,,,"1185 W Granada Blvd #5, Ormond Beach, FL 32174, USA",29.2690570,-81.1009168,Rabbi Pinchas Ezagui,expensive,,https://www.chabaddaytona.org/,(386) 492-2970,https://www.jgrillfl.com/,info@jgrillfl.com,https://www.facebook.com/Jgrillfl/,https://www.instagram.com/jgrillfl/,monday,custom,12:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",18/7/2018,9/8/2021,,,,
9836,Chabad House of Northern Palm Beach Island,"<h3>Great Chabad House in West Palm Beach.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Open and friendly Chabad House.</li>
 	<li>Attended by Rabbi Zalman, studied in Yeshivas in Brooklyn, NY; Brunoy, France; and Israel. He received his Rabbinical Ordination from the Central Chabad-Lubavitch Yeshiva.  He has travelled on Chabad tours of duty all over the country and in the Ukraine, Russia, and Germany. Known for his warm and enthusiastic personality.</li>
 	<li>Enjoy an elegant Shabbat dinner in a unique and intimate setting in the heart of Palm Beach for basic and premium members is free. Friday night dinner: $36 per adult | $25 per child (2-12). Shabbat lunch is free.</li>
 	<li>SHABBAT EVENING SERVICES AND DINNER:
7:30 p.m. Summer
6:00 p.m. Winter</li>
 	<li>SHABBAT MORNING SERVICES AND KIDDUSH LUNCH:
9:15 a.m. Chassidus with coffee and pastries
10:00 a.m. Shacharis
11:00 a.m. Shabbat Adventure for kids
12:30 p.m. Kiddush Lunch</li>
 	<li>JEWISH ETHICS CLASS FOR WOMEN (and simultaneously) MESIBAT SHABBAT FOR CHILDREN:
5:30- 6:30 p.m.
Call for details.</li>
 	<li>Nearby hotels, click <a href=""http://www.palmbeachjewish.com/templates/articlecco_cdo/aid/1884235/jewish/Accomodations.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>They count on your generosity to continue to serve the local Jewish community and visitors. Please <a href=""https://palmbeachjewishcom.clhosting.org/templates/articlecco_cdo/aid/1530673/jewish/Donate/lang/en"" target=""_blank"" rel=""noopener noreferrer"">click here</a> to make a secure donation.</li>
 	<li>Located 5 miles away from Exit 6B I-95.</li>
</ul>",,,,https://w2.chabad.org/media/images/1155/qoRe11552036.jpg   https://w2.chabad.org/media/images/1155/nPFk11551964.jpg   https://w2.chabad.org/media/images/1155/DFtN11551913.jpg,,,"Chabad ,Synagogue,Mikvah(Women's),Jewish Life",,North America,USA,Florida,,,,"361 S County Rd, Palm Beach, FL 33480, USA",26.7028131,-80.0360054,,moderate,,,+1 561-659-3884,http://www.palmbeachjewish.com/,info@palmbeachjewish.com,https://www.facebook.com/ChabadNorthernPalmBeachIsland/,,monday,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,19/7/2018,9/8/2021,,Official,,
9867,Chabad of the Space & treasures coasts,"<h3>Nearest Chabad to Cape Canaveral.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Great Chabad House close to Cape Canaveral.</li>
 	<li>Rabbi Konikov, will attend and help visitor at Chabad with warmth, humour and persistence.</li>
 	<li>Kiddush information, click <a href=""http://www.jewishbrevard.com/templates/articlecco_cdo/aid/1987012/jewish/Kiddush.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>. Sponsorship starts at $250!</li>
 	<li>As a service to the Jewish Communities of Brevard and Indian River Counties, Chabad of the Space &amp; Treasure Coasts is working closely with the local supermarkets to ensure a larger selection of kosher foods. Nearby Publix and Winn-Dixie offer Kosher products.</li>
 	<li>Nearby Chabad hotels, click <a href=""http://www.jewishbrevard.com/templates/articlecco_cdo/aid/68094/jewish/Directions-Accomodations.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located 15 miles south of Cape Canaveral, and 9 miles away from I-95.</li>
</ul>",,,,https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/180865552_10158478800737219_4752038746025021083_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=0debeb&_nc_ohc=QHhaP0mgSEwAX8fEZJt&_nc_ht=scontent-lax3-1.xx&oh=a4d8b2d15dcddc6eb38028b6bab7d7e7&oe=61BC7D9C   https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/89120792_10157240359357219_3321980319522881536_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=UiFKkHYxbpwAX_3ozbC&_nc_ht=scontent-lax3-1.xx&oh=8d425275b285c79b93967deea84f0218&oe=61B998B2,,,"Chabad ,Synagogue",,North America,USA,Florida,,,,"Chabad of the Space & Treasure Coasts, 1190 Florida A1A, Satellite Beach, FL 32937, USA",28.1799486,-80.5917664,,moderate,,,(321) 777-2770,http://www.jewishbrevard.com/,,https://www.facebook.com/Chabad-of-the-Space-Treasure-Coasts-285455064820863/,https://www.instagram.com/jewishbrevard/?hl=en,sunday,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,18/7/2018,9/8/2021,,Official,,
9886,Gili's Kitchen,"<h3>Casual and friendly Mediterranean restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li>Glatt Kosher.<b></b></li>
 	<li>Friendly and casual environment.</li>
 	<li>Dine-in, deliveries and takeaways are available.</li>
 	<li>They have three different menu offers: Gili's, business and dinner.</li>
 	<li>For further information on their menus, click <a href=""https://www.giliskitchen.com/menus-2"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located in downtown Jacksonville and only 1.5 miles from <span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line"">exit </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line renderable-component-bold"">353B</span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line""> </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line renderable-component-bold""> I-95.</span></span></li>
</ul>
</li>
</ul>",,,,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/257752888_4667894059923916_434176916603882090_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=foHR-ZNZorgAX8mH3z8&_nc_ht=scontent-lax3-2.xx&oh=49e6d542be8442f74ecaad70e0873eb7&oe=6199D314   https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/130244336_3657827544263911_4336207025480990915_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=s5_H_bHpOG8AX-erbUL&_nc_ht=scontent-lax3-1.xx&oh=869025fcf767e930c64e528ec38fe69b&oe=61BC672F   https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-9/31275776_1760329597347058_7148378687962873856_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=730e14&_nc_ohc=x-trmtJePAUAX_NGDaJ&_nc_ht=scontent-lax3-2.xx&oh=96f6346d3bf6ce81177b92714aeee58c&oe=61BAEDDA,,,Restaurant,Meat,North America,USA,Florida,Jacksonville,,,"126 W Adams St # 102, Jacksonville, FL 32202, USA",30.3279880,-81.6597580,Gesher K,moderate,,http://gesher-k.org/certifiedkosher/,+1 904-475-1400,https://www.giliskitchen.com/,giliskitchen1@gmail.com,https://www.facebook.com/GilisKitchen/,https://www.instagram.com/giliskitchen/?hl=en,monday,custom,11:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",17/7/2018,9/8/2021,,,,
9880,Sabra Café,"<h3>Dairy Cholov Yisroel and Vegetarian restaurant and bakery</h3>
<strong>KWB's HIghlights:</strong>
<ul>
 	<li>MOST (BUT NOT ALL) Dairy products are Cholov Yisroel &amp; Pas Yisroel (all products are to be considered dairy).</li>
 	<li>Sabra Cafe is a restaurant with many vegetarian options. Absolutely no meat or meat products are served, or even brought on the premises!</li>
 	<li>Sabra Cafe offers catering and fresh homemade bakery!</li>
 	<li>For information on their menu, click <a href=""http://www.sabracafejax.com/menu/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Located in Mandarin, 21 miles south of downtown Jacksonville, and 3 miles from Exit 337 I-95.</li>
 	<li>
<div class=""c-message__content c-message__content--feature_sonic_inputs"" data-qa=""message_content""><span class=""c-message__body"" dir=""auto"" data-qa=""message-text"">Not everything is Cholov Yisroel.</span></div>
<div class=""c-message_actions__container c-message__actions"" role=""group"" aria-label=""Acciones de mensaje""></div></li>
</ul>
<div class=""_4bl9""></div>",,,,,,,Restaurant,Dairy(Cholov Yisroel),North America,USA,Florida,Jacksonville,,,"12276 San Jose Blvd, Jacksonville, FL 32223, USA",30.1458451,-81.6345609,Gesher K,moderate,,http://gesher-k.org/certifiedkosher/,+1 904-337-1159,http://www.sabracafejax.com/,sabracafejax@gmail.com,https://www.facebook.com/sabracafejax/,,sunday,custom,11:00,"a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""11:00"";}",18/7/2018,9/8/2021,,,,
13066,Nava's Kosher Kitchen,"<h3>Casual and family friendly, an everyday restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Glatt Kosher restaurant.</li>
 	<li>Nava’s Kosher Kitchen is a family owned and operated Kosher Israeli restaurant.</li>
 	<li>Dishes are prepared fresh daily.</li>
 	<li>All ingredients are bought daily at a local Kosher market.</li>
 	<li>Nava’s is a full service Shabbat Kiddush to dessert, takeaway &amp; caterer for all occasions.</li>
 	<li>Their menu changes daily.</li>
 	<li>Located in Davie, 24 miles north of downtown Miami.</li>
</ul>",,,,https://media-cdn.tripadvisor.com/media/photo-p/11/ed/37/a2/the-best-kosher-restaurant.jpg https://scontent-mia3-2.xx.fbcdn.net/v/t1.18169-9/11351233_374377366098038_5310920212265913288_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=zRsUUszSB6oAX-Y4MZC&_nc_ht=scontent-mia3-2.xx&oh=8c283c358e4615b28fb52855e0c52d13&oe=61B4465B https://scontent-mia3-2.xx.fbcdn.net/v/t1.18169-9/11351293_374377426098032_3954009501628279219_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=7jfTU1seLMsAX_UUB8d&_nc_ht=scontent-mia3-2.xx&oh=fa5f82f5d410620d9006e1ca4fa35825&oe=61B63B52,,,"Shabbat Meals,Restaurant",Meat,North America,USA,Florida,Davie,,,"5021 South State Road 7 #203, Davie, FL 33314, USA",26.0599346,-80.2082977,ORB,cheap,,https://orbonline.org/category/restaurants/,+1 954-588-3701,https://navaskosherkitchen.com/,,https://www.facebook.com/Navas-Kosher-Kitchen-170008686534908/,,monday,custom,11:00,"a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,closed,,4/9/2018,9/8/2021,,,,
13425,Zak the Baker,"<h3>House-baked goods &amp; light fare. Contemporary and modern.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Parve, Pas Yisroel granola all breads EXCEPT brioche. Dairy Chalav Stam, Pas Yisroel all pastries
pie, dough, brioche. All meals are Bishul Yisroel.</li>
 	<li>Two mashgiach’s on staff 6 days/week.</li>
 	<li>This bakery is a Kosher restaurant in the Wynwood neighbourhood of Miami, Florida.  Outstanding exterior decoration, modern and contemporary environment. Good for family, groups or solo dining.</li>
 	<li>Located 4 miles north of Downtown Miami.</li>
 	<li><a href=""http://www.chaikosher.com/"" target=""_blank"" rel=""noopener noreferrer"">Heschcher</a>.</li>
</ul>",,,,https://i2.wp.com/zakthebaker.com/wp-content/uploads/2017/07/17fe77a2-b2d5-4412-ad85-f33cca43211b.jpg?fit=800%2C800&ssl=1 https://scontent-ort2-1.xx.fbcdn.net/v/t1.6435-9/147419393_3827288017365961_1188044720329672325_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=a26aad&_nc_ohc=PVVYzftmwHkAX-CE4A0&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-ort2-1.xx&oh=66464007a7743860a1893f0584de8e4c&oe=61B42219 https://scontent-ort2-1.xx.fbcdn.net/v/t1.6435-9/123136577_3554885354606230_4432087001828665024_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=a26aad&_nc_ohc=hJu4HKepOZMAX8s5WSa&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-ort2-1.xx&oh=21dbe4eb0c8abd3e986652735c64d1d8&oe=61B40B4E,,,Bakery,"Dairy (Cholov Stam),Pareve",North America,USA,Florida,Miami,,,"295 NW 26th St, Miami, FL 33127, USA",25.8016389,-80.2008898,OK,moderate,,http://www.ok.org/consumers/kosher-alerts/zak-the-baker-bakery/,+1 786-294-0876,https://zakthebaker.com/,pickup@zakthebaker.com,https://www.facebook.com/zakthebaker/,https://www.instagram.com/zakthebaker/,monday,custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""07:00"";}",25/10/2018,26/7/2021,,,,
18560,Raw Poke Bar,"<h3>*PERMANENTLY CLOSED*</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",,,,,,,Restaurant,,North America,USA,Florida,Fort Lauderdale,,,"1304 E Las Olas Blvd, Fort Lauderdale, FL 33301, USA",26.1190689,-80.1296249,ORB,moderate,,https://orbonline.org/pages/search,(954) 903-7752,https://www.rawpokebar.com/,,https://www.facebook.com/lasolaslikesitraw/,,sunday,custom,11:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""11:00"";}",31/7/2019,23/7/2021,,,,
19385,Sushi Addicts,"<h3>Restaurant in Fort Lauderdale, Florida.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-ort2-1.xx.fbcdn.net/v/t1.6435-9/97482837_279159626813156_5603967624380678144_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=oG06dRcgEqwAX-cqM_t&_nc_ht=scontent-ort2-1.xx&oh=a3d7a792c4c90d4e16cf1cb3916b3ae0&oe=61B1E55A https://www.sushiaddictshollywood.com/uploads/1/3/0/1/130118006/s752105389932278441_p139_i1_w712.jpeg?width=640 https://scontent-ort2-1.xx.fbcdn.net/v/t1.6435-9/75380400_151496786246108_3670234568738209792_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=pgjR-SEw36oAX-rTa7i&_nc_oc=AQktYvavVpbfy9Ho9710QXWjoXH7Tlw2JrN_ySc2wBQjB0zm4k0jQ20qvXdUzZcs3bo&_nc_ht=scontent-ort2-1.xx&oh=d1f9aad2f8c8d16be07379dd43726aa7&oe=61B2EE7F,,,"Catering ,Restaurant",,North America,USA,Florida,Fort Lauderdale,,,"2909 Stirling Rd, Fort Lauderdale, FL 33312",26.0483129,-80.1808430,SSK,moderate,,https://www.sunshinestatekosher.org/,(954) 404-7552,https://www.ksushistop.com/,ksushistop@gmail.com,https://www.facebook.com/hisushiaddicts/?ref=page_internal,https://www.instagram.com/hisushiaddicts/,monday,custom,11:00,"a:1:{i:0;s:5:""20:45"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:45"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:45"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:45"";}",custom,"a:1:{i:0;s:5:""10:30"";}","a:1:{i:0;s:5:""15:00"";}",closed,"a:1:{i:0;s:5:""08:15"";}","a:1:{i:0;s:5:""23:45"";}",custom,"a:1:{i:0;s:5:""12:15"";}",3/9/2019,23/7/2021,,,,
