ID,Title,Content,Content_Tagline,Content_Description,Content_Video,Content_Images,listing_thumbnail,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,street_address,zip_code,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Menu_or_URL
14420,Chabad Lubavitch of Lithuania,"<h3>Since 1994 Chabad Lubavitch of Lithuania has been serving the Jews of Lithuania and tourists from all over the world.</h3>
<strong>KWB's Highligths:</strong>
<ul>
 	<li>On this congregation the members have been working hard to rebuild the facade which was destroyed during world war II and the ensuing 50 years of Soviet occupation.</li>
 	<li>They have a kindergarten and full twelve-grade day school, adult education programing, community wide Holiday programming, and a thorough array of welfare activities that provide for the young and elderly in need.</li>
 	<li>About the activities, they have Jewish festivals in Lithuania, Jewish weddings, Burials, Brit Milah, Bar and Bat Mitzvah instruction.</li>
 	<li>CLOL offer Kosher meals with advance notice and Shabbat Meals year round for visitors. For details and times of Shabbat meals you can contact them by email JewishLita@gmail.com.</li>
 	<li>If you have plans to travel to Lithuania, they can help you to planning your visit to this country and recommend guided tours to take you the length and breadth of Jewish Lithuania. For more info you can send a email to JewishLita@gmail.com.</li>
 	<li>You can donate <a href=""http://jewishlita.com/donations/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,,"Chabad ,Shabbat Meals",,Europe,Lithuania,,,+370 685 08550,,http://jewishlita.com/,none,54.6798768,25.2903101,"Bokšto g. 9, Vilnius 01126, Lithuania",,,https://www.facebook.com/Jewish-Lithuania-144300372265394/,,JewishLita@gmail.com,,19/6/2019,9/7/2019,,
22569,Jabad Bahía Blanca,"<h3>Bahía Blanca, Buenos Aires, Argentina.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>For Shabbat meals options, contact them through email.</li>
 	<li>Mikveh available.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>","Bahía Blanca, Buenos Aires, Argentina.","KWB’s Highlights:

For Shabbat meals options, contact them through email.
Mikveh available.
Did we miss anything? Let us know in the comments below!
Have you been here before? Share your tips with us!
Are you the owner? Claim your listing!",,"https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/131581431_2750580485260751_1343101226685411827_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=730e14&_nc_ohc=iZIQp68flxUAX9SRrv8&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal3-1.fna&oh=9b2db81e40c842038368296bf475d8ee&oe=61B00495
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/131362348_2750580501927416_2618529267416816153_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=730e14&_nc_ohc=lj2wWNZt8kYAX_HweJ5&_nc_ht=scontent.fsal3-1.fna&oh=717bc86d0d1fbd585fb2e3c0a9cee6a7&oe=61B07BDE 
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/131300116_2750553251930141_2942285901156088161_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=730e14&_nc_ohc=ZA6Um7xF3_MAX_bW3X2&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal3-1.fna&oh=326ce9e3d26a67bcac71934724d89bdf&oe=61B2CFC3
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/131673788_2749764405342359_7687912976227530944_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=730e14&_nc_ohc=NfDTlCc8WbMAX_zAGJi&_nc_ht=scontent.fsal2-1.fna&oh=768e559b36d3538cc1ebcfd149b65064&oe=61B0E03B",,,,"Chabad ,Shabbat Meals",,South America,Argentina,Buenos Aires,Bahía Blanca,'+54 (0291) 4536582,,https://es.chabad.org/centers/default_cdo/aid/117741/jewish/Jabad-en-el-Mundo.htm,none,-38.7248842,-62.2580125,"Chiclana 763, B8000 Bahía Blanca, Buenos Aires, Argentina","Chiclana 763, B8000 Bahía Blanca",763,https://www.facebook.com/jabad.lubavitch/,,rbjabad@criba.edu.ar,https://www.instagram.com/jabad.arg/?hl=es-la,24/3/2020,29/4/2021,,
13713,Chabad South Korea,"<h3>Friendly Chabad with Kosher store and delivery services available.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Rabbi Osher and Mrs. Mussy Litzman arrived in Seoul, South Korea back in April 2008 and have since seen the community expand over the past years along with their own family.</li>
 	<li>We hold a weekly Friday night and Shabbat morning services and meals, Friday night services start at candle lighting times, which is 18 minutes prior to sunset and Shabbat morning services start at 10am.</li>
 	<li>Mincha followed by Maariv and then Havdalah services. Weekdays, please feel free to come by the synagogue at any time. If you are in town and require a Minyan, they will try our very best to meet your need.</li>
 	<li>All services are held at The Chabad House in English and Hebrew.</li>
 	<li>For more details about the Mikvah in South Korea click <a href=""https://www.jewishtreasure.com/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Mikveh available, reservations <a href=""https://www.jewishtreasure.com/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>
<strong>Kosher food</strong>
<ul>
 	<li><span style=""color: inherit; font-family: inherit; font-size: inherit;"">Mrs. Mussy Litzman is famous across Korea for serving up a treat, always with delicious Kosher food! </span></li>
 	<li><span style=""color: inherit; font-family: inherit; font-size: inherit;"">If you find yourself in Korea please always remember: Order your Kosher </span><a style=""font-family: inherit; font-size: inherit;"" href=""https://docs.google.com/forms/d/e/1FAIpQLSe5LkSgJy-wQgN8p0JPy3YDdfvVTdDg04lpAV1s-KGYA6SspA/viewform"" target=""_blank"" rel=""noopener noreferrer"">meal delivery</a><span style=""color: inherit; font-family: inherit; font-size: inherit;""> to your residence and they also provide </span><a style=""font-family: inherit; font-size: inherit;"" href=""http://www.jewishkorea.com/kosher-meal-delivery-catering-in-korea"" target=""_blank"" rel=""noopener noreferrer"">Kosher food catering</a><span style=""color: inherit; font-family: inherit; font-size: inherit;"">!</span></li>
 	<li><span style=""color: inherit; font-family: inherit; font-size: inherit;"">Alternatively, you can </span><a style=""font-family: inherit; font-size: inherit;"" href=""https://www.koreakosher.com/"" target=""_blank"" rel=""noopener noreferrer"">shop online</a><span style=""color: inherit; font-family: inherit; font-size: inherit;""> or in person in their Kosher store (which is physically located in the Chabad House).</span></li>
 	<li>For donations click <a href=""http://www.jewishkorea.com/support-us/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://jewishkorea.com/resources/JCCK744-17.jpg https://scontent-ort2-1.xx.fbcdn.net/v/t31.18172-8/14372090_502143919991379_5929550799173463714_o.jpg?_nc_cat=109&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=q5yMRNiIxmEAX86Yklg&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-ort2-1.xx&oh=76aaac0f3a70b6c41c822b6739f58368&oe=61B1F41E https://scontent-ort2-1.xx.fbcdn.net/v/t31.18172-8/14379696_502143783324726_2490278590746153197_o.jpg?_nc_cat=108&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=dTRD5ObxWQMAX9EGVkl&_nc_ht=scontent-ort2-1.xx&oh=56a57b7c022d755d011b36528ed74cfd&oe=61B3525C,,,,"Chabad ,Shabbat Meals",,Asia,South Korea,,,+82 10-7730-3770,,https://www.jewishkorea.com/,moderate,37.5369493,126.9980351,"744-17 Hannam-dong, Yongsan-gu, Seoul, South Korea",,,,,,,16/10/2018,9/2/2021,,
10311,Chabad of Croatia,"<h3><strong>Chabad organization in Croatia.</strong></h3>
<strong>KWB´s Highlights:</strong>
<ul>
 	<li>This Chabad was established in 2004 and since then has accomplished various projects like establishing Jewish kindergarten in Zagreb, Women’s club, organizing Jewish studies, workshops, Shabbatons etc.</li>
 	<li>If you have any questions or you need help please feel free to contact Manager:<strong> Rabbi Pinchas Zaklas,</strong>E-mail: pinizaklas@gmail.com.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/106371411_2715908271973665_6776450435430199991_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=730e14&_nc_ohc=SCDXqgSpaRoAX_Eqj2i&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-dfw5-1.xx&oh=86465f39f5baed503c8643b02522dd56&oe=61BC23BB  https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/106536866_2715908091973683_3654659844973323835_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=730e14&_nc_ohc=3bBUHlMW3w4AX_hp4Kv&_nc_ht=scontent-dfw5-2.xx&oh=cad75a373f4ecafab1d496ad5b9b08fb&oe=61BC2D6B,,,,"Chabad ,Shabbat Meals",,Europe,Croatia,,,+385 98 974 7966,,http://zidovi.hr/,none,45.8136558,15.9652978,"Rokova ul. 4, 10000, Zagreb, Croatia",,,,,pinizaklas@gmail.com,,29/12/2018,21/8/2019,,
20178,Chabad of Kyoto (Official),"<strong>KWB Highlights:</strong>
<ul>
 	<li>The second Chabad House of Kyoto, under Rabbi Mendy of Tokyo.</li>
 	<li>Opened in 2019.</li>
 	<li>Reserve your <a href=""https://www.jewishkyoto.com/templates/articlecco_cdo/aid/4328143/jewish/Shabbat-Meals.htm"" target=""_blank"" rel=""noopener noreferrer"">Shabbat meals.</a></li>
 	<li>Hungry? <a href=""https://www.jewishkyoto.com/templates/articlecco_cdo/aid/4342652/jewish/Kosher-Kyoto.htm"" target=""_blank"" rel=""noopener noreferrer"">No problem!</a></li>
</ul>",Chabad of Kyoto (Official),"KWB Highlights:

The second Chabad House of Kyoto, under Rabbi Mendy of Tokyo.
Opened in 2019.
Reserve your Shabbat meals.
Hungry? No problem!",,"https://static.wixstatic.com/media/ef56b3_600efb8333b047939f8b6089d11ac978~mv2.jpeg/v1/fill/w_740,h_555,al_c,q_90/ef56b3_600efb8333b047939f8b6089d11ac978~mv2.webp
https://static.wixstatic.com/media/7c0ba0_573ff6c4a3374b3d83dc67054067e3e0~mv2.jpg/v1/fill/w_1848,h_1230,al_c,q_90/7c0ba0_573ff6c4a3374b3d83dc67054067e3e0~mv2.webp
https://static.wixstatic.com/media/7c0ba0_2a5a0d80c963443c93c480ed1a1dc086~mv2.jpg",,,,"Chabad ,Shabbat Meals",,Asia,Japan,Kyoto,Ukyo Ward,+81 70-4072-9752,Chabad,https://www.jewishkyoto.com/,none,35.0119443,135.7233404,"１２-101 Uzumasa Yasui Mitodencho, Ukyo Ward, Kyoto 616-8073, Japan",１２-101 Uzumasa Yasui Mitodencho,616-8073,https://www.facebook.com/jewishkyoto,https://www.jewishkyoto.com/templates/articlecco_cdo/aid/4337802/jewish/page.htm,rabbi@jewishkyoto.com,https://www.instagram.com/jewish_kyoto/,8/11/2019,9/2/2021,,
14504,Beth Chabad Center-Ville,"<h3>Chabad in the heart of Lyon.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>
<strong>*Can people spend shabbat here?</strong>

<a href=""https://www.habadlyon.com/templates/articlecco_cdo/aid/1506418/jewish/Beth-Habad-Centre-Ville.htm"" target=""_blank"" rel=""noopener noreferrer"">https://www.habadlyon.com/templates/articlecco_cdo/aid/1506418/jewish/Beth-Habad-Centre-Ville.htm</a>",,,,,,,,"Chabad ,Shabbat Meals",,Europe,France,,,33-6-21-82-05-56,,https://fr.chabad.org/,none,45.7627788,4.8350055,"12 Rue Palais Grillet, 69002 Lyon, France",,,,,,,22/10/2019,20/1/2021,,
13893,Auckland Hebrew Congregation,"<h3>Synagogue and Community Centre.</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>AHC is a modern Orthodox congregation committed to providing spiritually uplifting Shul services as well as educational and social events for all age groups in a warm and welcoming communal atmosphere.</li>
 	<li>Is next to <a href=""https://kosherwithoutborders.com/listings/the-greys-ave-deli/"" target=""_blank"" rel=""noopener noreferrer"">the Greys Avenue Deli</a>, which is considered the city’s only Kosher café and grocery store.</li>
 	<li>They have <a href=""http://www.kadimah.school.nz/"" target=""_blank"" rel=""noopener noreferrer"">Kadimah School,</a> which is a co-educational primary school. In 2011, Kadimah became a state-integrated school with a special Jewish character, putting its superior education within reach of every family in Auckland.</li>
 	<li>You can become a member <a href=""https://ahc.org.nz/membership/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>They offer Shabbat meals, for Reservations call 0220573241 or 0221097235.</li>
 	<li>For more Info and reservations to Auckland Mikveh, <a href=""https://www.chabadnz.org/templates/articlecco_cdo/aid/548330/jewish/Mikveh-Locator.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>They offer an extensive online list of <a href=""https://www.chabadnz.org/library/article_cdo/aid/2634890/jewish/Texts-Writings.htm"" target=""_blank"" rel=""noopener noreferrer"">Jewish titles</a>. From classic texts to contemporary Chassidic Works.</li>
 	<li>Calendar of upcoming events: <a href=""https://ahc.org.nz/candle-lighting-times/"" target=""_blank"" rel=""noopener noreferrer"">Candle lighting times</a></li>
 	<li>For donate, <a href=""https://www.chabadnz.org/templates/articlecco_cdo/aid/1131465/jewish/Donate.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>Contact them <a href=""https://ahc.org.nz/contact/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t31.18172-8/18449517_1217600708350325_4592004832278746866_o.jpg?_nc_cat=101&ccb=1-5&_nc_sid=9267fe&_nc_ohc=EWJeESJO_C0AX8Wmd70&_nc_ht=scontent-dfw5-1.xx&oh=d73e413763804cab2ec2fcfc9611584d&oe=61BBE83B   https://images.squarespace-cdn.com/content/v1/5f14b7e6fe5be07ce0c44832/1595759319072-WBY6854B0SG14SDXYZIN/85225028_313232236301038_1771597078145794048_n.jpg    https://images.squarespace-cdn.com/content/v1/5f14b7e6fe5be07ce0c44832/1595757032403-SEJFE40RAFPIL4CTHFKM/160401RBA01.jpg,,,,"Shabbat Meals,Synagogue,Food,Chabad ,Jewish Life",,Oceania,New Zealand,,,64-(0)9-373-2908,,https://www.chabadnz.org/,none,-36.8558170,174.7598802,"108 Greys Ave Auckland, New Zealand",,,https://www.facebook.com/AuckHebrewCongregation/,,office@ahc.org.nz,,30/12/2018,21/8/2019,,
20185,Chabad of Thessaloniki & Balkan Jewish Communities,"<h3>Chabad of Thessaloniki offers Shabbat and holiday dinners and prayers for tourists.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Prayer times
prayer and Shabbat – half an hour before lighting candles</li>
 	<li>Morning prayer on Saturday morning 8am</li>
 	<li>On Saturdays when there is no Minyan at Chabad; we go to the Yad Vashem Synagogue, which is opposite the Modiano Market</li>
 	<li>Shabbat dinners are held during the tourist season, in May – October and Reservations necessary. At other times please contact us
Contact Us, Wattsap number: 372-59294420</li>
</ul>
&nbsp;",,,,,,,,"Chabad ,Shabbat Meals",,Europe,Greece,,Thessaloniki,30-693-9865991,,https://www.jewishthessaloniki.com,none,40.6354963,22.9353665,"Salaminos, Thessaloniki 546 26, Greece","Salaminos, Thessaloniki",546-26,https://www.facebook.com/chabadsalonika/,,chabadsaloniki@gmail.com,,8/11/2019,19/1/2021,,
6612,Chabad of Ecuador,"<h3>Chabad House offering Kosher meals, Shabbat lodging and holidays.</h3>
<strong>KWB Highlights</strong><strong>:</strong>
<ul>
 	<li>Contact them for more information about Shabbat lodging and kosher food.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-9/80580557_3587629407944554_8517524913723015168_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=730e14&_nc_ohc=bMWphwtpLfkAX_s_pmX&_nc_ht=scontent-lax3-2.xx&oh=cf79e4c9e5321063bb8299b878c83a66&oe=61BD09F8   https://scontent-lax3-1.xx.fbcdn.net/v/t1.18169-9/164380_174514055922790_7077751_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=37sAQz4NosIAX-tOWto&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lax3-1.xx&oh=0b82ad4ded4757969f9b9e08d21927ad&oe=61BECD3E   https://scontent-lax3-1.xx.fbcdn.net/v/t1.18169-9/76905_161977390509790_2814894_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=oCy9u6LCWQQAX8i0ztQ&_nc_ht=scontent-lax3-1.xx&oh=8b227d336796f7a22c4dc625f212cac7&oe=61BD06F3,,,,"Chabad ,Shabbat Meals",,South America,Ecuador,,,+593 99 287 1770,Rabbi Rotem,http://www.jabad.org.ec/,none,-0.1930125,-78.4793546,"Jiménez de la Espada N32-98, Quito 170517, Ecuador",,,https://www.facebook.com/Casa-Jabad-del-Ecuador----161963747177821/,,jabadecuador@gmail.com,,28/12/2018,16/2/2021,,
13989,Chabad Lubavitch from Barcelona,"<h3>Committed to identifying the Jewish soul, its culture and development.</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>They offer activities that you can enjoy in family, friends and alone.</li>
 	<li>Education programmes for adults, youth and children.</li>
 	<li>More than 500 families from Barcelona and surrounding areas come weekly to prepare for the Sabbath, receive a diptych with the week's Parsha, reflections via e-mail in Torah online.</li>
 	<li>Library available.</li>
</ul>
<strong>Activities</strong>
<ul>
 	<li>Every Friday and Saturday, dinner and Shabbat meal for locals and tourists Jews are held in the hall of the Chabad synagogue with cozy atmosphere and songs.</li>
 	<li>The menu consists of wine, challah, various salads, fish, chicken and rice.</li>
 	<li>Dinner has a symbolic price of 25 € that must be paid from the form.</li>
 	<li><span style=""color: inherit; font-family: inherit; font-size: inherit;"">Shacharit: Sunday and holidays 8:30 AM, Monday to Thursday 7:30 AM.</span></li>
 	<li>Mincha before Shabbat 6:30.</li>
 	<li>Shabbat 9:30 AM.</li>
 	<li>Kabbalat Shabbat at candle lighting, during the summer not later than 7:30 PM and during the winter not before 5:30 PM.</li>
</ul>
<strong>Services</strong>
<ul>
 	<li>Preparation for Bar / Bat Mitzvah.</li>
 	<li>Kosher meal plan.</li>
 	<li>Jewish community centre.</li>
 	<li>Bar Mitzvah Club.</li>
 	<li>Funeral services.</li>
 	<li>Custom Torah study.</li>
 	<li>If you need more information about their activities, you can <a href=""https://chabadbarcelona.org/contacto/"" target=""_blank"" rel=""noopener noreferrer"">contact</a> them by their website and phone number.</li>
 	<li>Also you can donate <a href=""https://chabadbarcelona.org/donacion/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/91426512_10157882704893819_7871915192248958976_n.png?_nc_cat=106&ccb=1-5&_nc_sid=e3f864&_nc_ohc=wtksdtX5VR0AX8DtGJF&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=311701801f577abb08eb6bbe89a44e46&oe=61C3418B   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/68617804_10157204869298819_7076370026487349248_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=e3f864&_nc_ohc=ZlsZCbAe1CEAX8-dywE&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=c2bfe19973bdd620f790e04cdd416f94&oe=61C1BBC9,,,,"Chabad ,Food,Shabbat Meals,Jewish Life,Synagogue",,Europe,Spain,Barcelona,,34-934-100-685,,https://chabadbarcelona.org/,moderate,41.3868272,2.1382513,Calle Montnegre 14 - 08029 Barcelona,,,,,,,9/11/2018,16/8/2021,,
19648,Chabad Foshan Jewish Center,"<h3>Chabad House in Foshan, China; offers Shabbat meals.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Modern and well established Chabad in the City of Foshan.</li>
 	<li>Regular classes, synagogue and kitchen koshering. Click <a href=""http://www.jewishfoshan.com/kosher-deliveries.html"" target=""_blank"" rel=""noopener noreferrer"">here</a> to see the menu.</li>
 	<li>Delivery service.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>","Chabad House in Foshan, China; offers Shabbat meals.","KWB Highlights:

Modern and well established Chabad in the City of Foshan.
Regular classes, synagogue and kitchen koshering. Click here to see the menu.
Delivery service.
Did we miss anything? Let us know in the comments below!
Have you been here before? Share your tips with us!
Are you the owner? Claim your listing!",,http://www.foshanjewishcenter.com/images/photosclo.jpg,,,,"Chabad ,Shabbat Meals",,Asia,China,Guangdong Sheng,,86-139-221-73770,R. Gadi Louzoun,http://www.foshanjewishcenter.com,none,23.0094340,113.1224650,"Chancheng, Foshan, Guangdong, China","Chancheng, Foshan",,,,chabadfoshan@outlook.com,,23/9/2019,9/2/2021,,
13567,Chabad Lubavitch of Sunny Isles Beach,"<h3>Friendly Chabad House founded in 1994.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Sunny Isles Chabad was founded in 1994 even before Sunny Isles Beach was incorparated or named as a city.</li>
 	<li>At this chabad people tend to develop lasting friendships and truly feel a part of the community.</li>
 	<li>You’ll find services that are spiritually uplifting and meaningful, plus sermons that are relevant, inspirational and topical.</li>
 	<li>You can find them on <a href=""https://www.facebook.com/SunnyChabad/"" target=""_blank"" rel=""noopener noreferrer"">Facebook</a> as well.</li>
 	<li>Check the <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2427559/jewish/Hotels-Near-Chabad.htm"" target=""_blank"" rel=""noopener noreferrer"">hotels</a> that are located near chabad.</li>
 	<li>Shabbat dinners are by demand only.  If by 12:00 pm on Thursday there are not enough reservations you will be refunded in full and they will immediately notify you by email. Reserve <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2811383/jewish/Shabbat-Dinner.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Mikvah available? Check the options <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2429246/jewish/Mikvah-Info.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>For donations click <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/3796078/jewish/Donate-Online.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/47447958_2210453252306292_7828862435778887680_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=Hg7fuHcJQ9gAX8VA2-5&_nc_ht=scontent-lga3-2.xx&oh=3f548eefe7d34e5d7a0e9fd4a8e791e0&oe=61D199A3   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/47500446_2210452418973042_2710647761375592448_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=WLw4dGvmsBMAX9mw_9y&_nc_ht=scontent-lga3-2.xx&oh=eecbdd915ab226383369de59d205ed23&oe=61CF2D50   https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/25311225_1732147993470156_7799158621251043503_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=730e14&_nc_ohc=Hz5N_Nf57zEAX-NFt6k&_nc_ht=scontent-lga3-2.xx&oh=801ecdad7ffa48de528e492406dfa7b0&oe=61CF1856,,,,"Chabad ,Shabbat Meals",,North America,USA,Florida,,(305) 792-4770,,https://www.sunnychabad.org/,none,25.9389862,-80.1224131,"17555 Atlantic Boulevard CU1, Sunny Isles Beach, FL 33160",,,https://www.facebook.com/SunnyChabad/,,,https://www.instagram.com/chabadofsunnyislesbeach/,21/10/2018,9/8/2021,,
22595,Jabad Córdoba,"<h3>Directed by <strong>Rabbi Yossi Turk</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,"https://scontent.fsal2-1.fna.fbcdn.net/v/t1.18169-9/15518_756210844461357_3089605563496459872_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=09cbfe&_nc_ohc=53eFGeIlNEAAX8C_tal&_nc_ht=scontent.fsal2-1.fna&oh=55a623a170917622ac8fa6e64ad047d3&oe=61B4D6F2
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/41316530_1830780480337716_7547628166215368704_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=e3f864&_nc_ohc=vAWWPPyzGmkAX8Tj3Uz&_nc_ht=scontent.fsal2-1.fna&oh=8d2947a50762d9548c4fad2274f98bc4&oe=61B3605F
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/155509234_3697129877036091_1416456158783583820_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=730e14&_nc_ohc=6MZyvIIA2EIAX-VEJom&_nc_ht=scontent.fsal2-1.fna&oh=318144b1d08fdfd69cdbffb3843f7d06&oe=61B3F73D",,,,"Chabad ,Shabbat Meals",,South America,Argentina,,Córdoba,+54 9 351 385-8708,,https://www.facebook.com/beitjabad.cordoba/,none,-31.4006851,-64.1833615,"Sucre 1378/80, Barrio Cofico, X5000 Córdoba, Argentina","Sucre 1378/80, Barrio Cofico",1378,https://www.facebook.com/beitjabad.cordoba/,,yossiturk@gmail.com,,24/3/2020,29/4/2021,,
14021,Chabad Costa del Sol,"<h3>Jewish centre for local Jewish communities and tourists.</h3>
<strong><span style=""color: inherit; font-family: inherit; font-size: inherit;"">KWB's Highlights: </span></strong>
<ul>
 	<li>Family atmosphere where each member of the family will find a suitable activity.</li>
 	<li>You can reserve your Shabbat meals by phone or email <a href=""mailto:bethchabadmarbella@gmail.com"" target=""_blank"" rel=""noopener noreferrer"">bethchabadmarbella@gmail.com</a> (durations and prices varies).</li>
 	<li>Extracurricular and multidisciplinary activities:
<ul>
 	<li>After School Programmes.</li>
 	<li>Children's Club (Sports).</li>
 	<li>Teen Club (Sports).</li>
 	<li>Kitchen Koshering.</li>
 	<li>Communal lectures.</li>
 	<li>Hands-on holiday programming.</li>
 	<li>Bar/Bat Mitzvah instruction (durations and prices varies).</li>
 	<li>Women's group.</li>
</ul>
</li>
</ul>
<strong>Services</strong>
<ul>
 	<li>Marriage preparation.</li>
 	<li>Weddings.</li>
 	<li>Regular classes.</li>
 	<li>Funeral services.</li>
 	<li>Religious instruction for P.S. students.</li>
 	<li>Shabbat/Holiday hospitality.</li>
 	<li>Chabad Hebrew school (durations and prices varies).</li>
</ul>",,,,,,,,"Chabad ,Shabbat Meals",,Europe,Spain,Malaga,Marbella,34-602-53-24-64,,https://www.facebook.com/rabbimendymarbella/,moderate,36.4838205,-4.9724810,"Calle Ana de Austria, Centro Comercial y Deportivo La Azalea, Puerta A1, Marbella, Malaga 29670 Spain","Calle Ana de Austria, Centro Comercial y Deportivo La Azalea",29670,,,,,8/11/2018,16/8/2021,,
